feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.s__Paracoccus_sphaerophysae	Pore	Pore	-0.255386803154172	0.438481432694125	246	76	0.560833824980578	0.770736543101964
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus.s__Micrococcus_luteus	Spot	Spot	-0.275529890989091	0.486197064779485	246	53	0.571456376888502	0.779977555180578
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillales_unclassified.g__Enhydrobacter.s__Enhydrobacter_aerosaccus	Pore	Pore	0.341615857816244	0.603861800042787	246	175	0.572135503178297	0.779977555180578
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_johnsonii	Wrinkle	Wrinkle	0.235142901659914	0.416089169402359	246	155	0.572536716036808	0.779977555180578
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus.s__Micrococcus_luteus	UVspot	UVspot	0.199161607732793	0.357438330175676	246	53	0.577927661661592	0.780533209750821
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_capitis	Melanin	Melanin	0.160564086065023	0.286248428433875	246	204	0.575382666613901	0.780533209750821
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	Pore	Pore	-0.217440278156595	0.391573369859248	246	112	0.57922034473816	0.780533209750821
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Betapapillomavirus.s__Betapapillomavirus_1	Lightening	Lightening	-0.170115651707198	0.306631519109776	246	54	0.579587425963907	0.780533209750821
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa	Texture	Texture	-0.193440579949979	0.352413813018769	246	76	0.583595070095466	0.783684808413911
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_granulosum	Texture	Texture	0.115096231030398	0.211242090723369	246	206	0.586396787314101	0.785203675320876
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__P1virus.s__Escherichia_virus_P1	Texture	Texture	0.140728821912114	0.267349821475419	246	110	0.59911747779821	0.799957995923747
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_globosa	Pore	Pore	-0.225679853661163	0.434718713233892	246	119	0.604254169814465	0.804531047628324
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	Melanin	Melanin	0.119449305549067	0.233242272387209	246	112	0.609060841794745	0.808640100687939
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus.s__Micrococcus_luteus	Melanin	Melanin	0.112533504747599	0.224346544226883	246	53	0.616429219416114	0.811371823627573
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Brevundimonas.s__Brevundimonas_vesicularis	Wrinkle	Wrinkle	-0.128229881876873	0.253419378391034	246	63	0.613335705545969	0.811371823627573
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sicca	Hemoglobin	Hemoglobin	-0.0921234959505509	0.184490372624518	246	60	0.618023644380151	0.811371823627573
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae	Melanin	Melanin	0.122739337211289	0.24373286703058	246	98	0.615030796440202	0.811371823627573
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_oris	Pore	Pore	0.169076116734066	0.342792186250444	246	79	0.622314974139107	0.814729910432814
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sicca	Texture	Texture	0.0925452953618039	0.190667329088761	246	60	0.62787051754369	0.817449150264638
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__P1virus.s__Escherichia_virus_P1	Poryphyrins	Poryphyrins	-0.122464200016704	0.251656369483595	246	110	0.626972232755181	0.817449150264638
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	Poryphyrins	Poryphyrins	-0.146817470860033	0.308756731228941	246	82	0.634873603164425	0.820596619166339
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_pickettii	UVspot	UVspot	-0.229531193229261	0.481470078134915	246	113	0.634093568862093	0.820596619166339
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_parvus	UVspot	UVspot	0.153000919375588	0.322390969140203	246	53	0.635525892290526	0.820596619166339
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Finegoldia.s__Finegoldia_magna	UVspot	UVspot	0.207078591108744	0.442598734163023	246	77	0.640345980951886	0.824555098759963
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_avidum	Spot	Spot	0.25094445858929	0.546540080428022	246	52	0.646554396651702	0.828827762459357
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_globosa	Melanin	Melanin	-0.124582545952407	0.271859967753901	246	119	0.647191040048051	0.828827762459357
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	Lightening	Lightening	0.179990635997162	0.399854713421429	246	93	0.653024792673549	0.834026229773283
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa	Hemoglobin	Hemoglobin	-0.149938884456428	0.3426092850615	246	76	0.662051361124524	0.836821313174914
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	Hemoglobin	Hemoglobin	0.107381825417835	0.245582821774432	246	112	0.662335167023549	0.836821313174914
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_globosa	Hemoglobin	Hemoglobin	0.125189720904395	0.281555973290945	246	119	0.657014340286892	0.836821313174914
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Macavirus.s__Alcelaphine_gammaherpesvirus_1	Pore	Pore	0.173559159558263	0.392648060785603	246	191	0.658879644324849	0.836821313174914
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_lwoffii	Texture	Texture	0.102679991555911	0.236412155484699	246	58	0.664451984583138	0.837245128027011
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Microbacterium_phage_Min1	Spot	Spot	0.170176803594672	0.397871975437083	246	93	0.669259842392514	0.84104846503872
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_durum	Wrinkle	Wrinkle	0.101998183065855	0.245019367527925	246	51	0.677580937000058	0.844729550106172
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.s__Kocuria_palustris	Wrinkle	Wrinkle	-0.140276957245553	0.333419151753238	246	60	0.674342229305833	0.844729550106172
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Brevundimonas.s__Brevundimonas_vesicularis	Poryphyrins	Poryphyrins	0.0840940922852999	0.201151866886932	246	63	0.676300567329918	0.844729550106172
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Betapapillomavirus.s__Betapapillomavirus_1	Grease	Grease	0.0965128422974138	0.236019344369589	246	54	0.682972470480824	0.849198574407374
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_durum	Pore	Pore	0.129253083302748	0.322684587192974	246	51	0.689128263021327	0.852607488393869
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_pickettii	Poryphyrins	Poryphyrins	-0.128732026775406	0.321632667134074	246	113	0.689342224658873	0.852607488393869
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_parvus	Texture	Texture	0.0869853007248056	0.219075296931144	246	53	0.691690606694181	0.853266627680486
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mitis	Texture	Texture	0.121813380301026	0.309928570743902	246	163	0.69464882794715	0.85467264171508
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Betapapillomavirus.s__Betapapillomavirus_1	UVspot	UVspot	-0.136731791392841	0.364323728994937	246	54	0.707780274294734	0.868555427985705
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_pseudogenitalium	Pore	Pore	-0.089923157275267	0.248920802544854	246	64	0.718304889305434	0.879175255139463
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_matruchotii	Wrinkle	Wrinkle	0.10088355151123	0.302035052152734	246	70	0.738668744135837	0.887597330603747
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_pseudogenitalium	Hemoglobin	Hemoglobin	0.0541910179763102	0.162064011521169	246	64	0.738411081664989	0.887597330603747
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.s__Kocuria_palustris	Texture	Texture	-0.0977971790594291	0.28735594802618	246	60	0.733908569507225	0.887597330603747
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_dentocariosa	Texture	Texture	0.0819503947230274	0.240855273574946	246	55	0.733975251195392	0.887597330603747
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_epidermidis	Grease	Grease	0.0510665776449605	0.154425210006028	246	239	0.741187948365906	0.887597330603747
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	Wrinkle	Wrinkle	-0.133905536965676	0.386207451305456	246	82	0.729112627649283	0.887597330603747
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sicca	Poryphyrins	Poryphyrins	0.0572891732875119	0.173928917957404	246	60	0.742182448781431	0.887597330603747
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_junii	UVspot	UVspot	-0.126148254511267	0.371243550297347	246	66	0.734340472286461	0.887597330603747
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Macavirus.s__Alcelaphine_gammaherpesvirus_1	Texture	Texture	0.0921308134446825	0.272368650838635	246	191	0.735470943003142	0.887597330603747
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	Wrinkle	Wrinkle	0.0948146643603306	0.293410768201215	246	112	0.746875399230294	0.889339051069543
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae	Poryphyrins	Poryphyrins	0.0786152423663497	0.243824890626238	246	98	0.747423245047808	0.889339051069543
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillales_unclassified.g__Enhydrobacter.s__Enhydrobacter_aerosaccus	Spot	Spot	-0.241022836628196	0.780137073999022	246	175	0.757636415603076	0.896949912678705
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_flavescens	Spot	Spot	-0.191737190163297	0.617080821898858	246	78	0.756299569548352	0.896949912678705
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_haemolysans	Pore	Pore	-0.0768662241982965	0.255996828380608	246	58	0.764250050466464	0.902506341003111
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_accolens	Wrinkle	Wrinkle	-0.102256682842931	0.345004455240485	246	170	0.767192308675121	0.90371023828899
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_acnes	Spot	Spot	0.0295798403380557	0.102507819689472	246	246	0.773221459081712	0.908535214421012
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_matruchotii	Hemoglobin	Hemoglobin	-0.0719152021483287	0.252862913099637	246	70	0.776352389600038	0.909939209755655
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_haemolysans	Texture	Texture	-0.0470676815292183	0.167132712813776	246	58	0.778483815684095	0.910167645202798
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	Wrinkle	Wrinkle	-0.10043401565844	0.364159086565396	246	93	0.783007314111345	0.913184708765092
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_globosa	Grease	Grease	-0.0741104781420664	0.272581149335603	246	119	0.785977020625455	0.914379207163277
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Roseolovirus.s__Human_betaherpesvirus_7	Grease	Grease	-0.0509247178283656	0.190858048744629	246	50	0.789893000659898	0.916665951383092
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	Pore	Pore	0.134055537298224	0.509300840390447	246	82	0.792624823500513	0.917570608485816
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mitis	Poryphyrins	Poryphyrins	0.073617881664798	0.285877202263037	246	163	0.797013772329238	0.919770714317799
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_parvula	Melanin	Melanin	0.0545591284717002	0.213396305350606	246	72	0.798439258386515	0.919770714317799
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa	Spot	Spot	-0.170151418996044	0.695276835590039	246	76	0.806890355165706	0.924971870555809
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Moraxella.s__Moraxella_osloensis	Pore	Pore	-0.130988111120558	0.534132548476715	246	205	0.806490414472673	0.924971870555809
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_flavescens	Hemoglobin	Hemoglobin	-0.0721585972583058	0.303185422991994	246	78	0.812087290769159	0.926410258887147
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sicca	Pore	Pore	-0.0710579117196999	0.296338988166293	246	60	0.810705411137299	0.926410258887147
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	Hemoglobin	Hemoglobin	-0.0713247462773377	0.307453478744894	246	93	0.81677290687299	0.929499433971683
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_epidermidis	Melanin	Melanin	-0.0351413239315044	0.153192596788424	246	239	0.818762988488592	0.929513537656131
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_accolens	Poryphyrins	Poryphyrins	-0.0613565695575905	0.275794190882865	246	170	0.824145185635487	0.933369246382359
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_accolens	Melanin	Melanin	-0.0600903783591261	0.275870046957867	246	170	0.827759791002956	0.935209379258148
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sicca	Wrinkle	Wrinkle	-0.0465519424548403	0.22045646273379	246	60	0.832950589088307	0.938817210723032
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sicca	Melanin	Melanin	0.0364373361636454	0.174767818399941	246	60	0.83503778632184	0.938918085098719
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus.s__Micrococcus_luteus	Pore	Pore	-0.0735444695264382	0.376928382930671	246	53	0.845471752805078	0.94161203478805
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_granulosum	Poryphyrins	Poryphyrins	-0.0393604274673324	0.199228634945826	246	206	0.843569852618184	0.94161203478805
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella.s__Gemella_haemolysans	Wrinkle	Wrinkle	-0.0373763904289481	0.193935943791428	246	58	0.847340449779302	0.94161203478805
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantis	Spot	Spot	0.0708463983622279	0.367865622300631	246	52	0.847450831309245	0.94161203478805
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_sp_MD27	Melanin	Melanin	-0.0517835370344785	0.268693179749928	246	88	0.847345195582366	0.94161203478805
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa	Pore	Pore	0.0952783749716285	0.536767863667062	246	76	0.859274649034928	0.95025667069745
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_restricta	Wrinkle	Wrinkle	-0.0402067226960403	0.225980104327931	246	240	0.858938324547183	0.95025667069745
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	Hemoglobin	Hemoglobin	0.0539808202265279	0.323481940154186	246	82	0.867612460362596	0.953481074006315
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_flavescens	Melanin	Melanin	0.0486164572313901	0.289564539523998	246	78	0.866811736932556	0.953481074006315
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Macavirus.s__Alcelaphine_gammaherpesvirus_1	Melanin	Melanin	-0.0424886189719803	0.255909851762531	246	191	0.868276382286602	0.953481074006315
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_accolens	Hemoglobin	Hemoglobin	-0.0453042322184748	0.288968130551417	246	170	0.875553369819522	0.959230964604139
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_accolens	Texture	Texture	0.0445779073552423	0.297318362560539	246	170	0.880945922317291	0.962894380207271
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Brevundimonas.s__Brevundimonas_vesicularis	Pore	Pore	0.0446068176905919	0.337306307771735	246	63	0.8949052491192	0.971620650092944
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia.s__Lautropia_mirabilis	Spot	Spot	0.0728324067231594	0.530928605138197	246	53	0.891012605846158	0.971620650092944
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Roseolovirus.s__Human_betaherpesvirus_7	Melanin	Melanin	-0.0253693370331408	0.192251271175428	246	50	0.895131364872861	0.971620650092944
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_parvula	Hemoglobin	Hemoglobin	0.0288887179458777	0.225009227783087	246	72	0.897953565386161	0.972438192929713
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_parvus	Spot	Spot	0.0506293379231145	0.438400174009458	246	53	0.908158131659458	0.981228326160794
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	Texture	Texture	0.0270432841825147	0.253258566139197	246	112	0.915054057008149	0.984286271285803
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.s__Paracoccus_sphaerophysae	Melanin	Melanin	0.0278174339274154	0.260877432435175	246	76	0.915176809684884	0.984286271285803
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_melaninogenica	Wrinkle	Wrinkle	0.0296105187826347	0.321439417625398	246	62	0.926683455948475	0.984727979877829
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Finegoldia.s__Finegoldia_magna	Poryphyrins	Poryphyrins	0.0293247840835816	0.285932522333272	246	77	0.918401904109216	0.984727979877829
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia.s__Lautropia_mirabilis	Texture	Texture	-0.026429846109333	0.269600006276716	246	53	0.921989592820953	0.984727979877829
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_junii	Poryphyrins	Poryphyrins	-0.0217262191609661	0.240708374560328	246	66	0.92815850018272	0.984727979877829
k__Eukaryota.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_restricta	Grease	Grease	0.0167456156438022	0.184047878016059	246	240	0.927582251660923	0.984727979877829
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__P1virus.s__Escherichia_virus_P1	Wrinkle	Wrinkle	-0.0282309692140401	0.297565736042496	246	110	0.924496508206533	0.984727979877829
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_johnsonii	Pore	Pore	-0.0457473041563133	0.544958045271845	246	155	0.93317811744814	0.987823682884293
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_oris	Hemoglobin	Hemoglobin	-0.0165603837767398	0.215842438979912	246	79	0.938908596122616	0.991656270062089
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	Poryphyrins	Poryphyrins	-0.0164656971253664	0.232487835871791	246	112	0.943601222074901	0.992018005515984
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	Melanin	Melanin	0.0223504847771381	0.308833879296957	246	82	0.942369144794758	0.992018005515984
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_pickettii	Spot	Spot	-0.045199543387542	0.661388740791595	246	113	0.945583120151406	0.992018005515984
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	UVspot	UVspot	-0.0257146732863653	0.448175118069298	246	93	0.954308898895944	0.994512599736349
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_lwoffii	Melanin	Melanin	-0.0126613262973299	0.220447561589199	246	58	0.954247800271089	0.994512599736349
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Herpesvirales.f__Herpesviridae.g__Roseolovirus.s__Human_betaherpesvirus_7	UVspot	UVspot	-0.0166821515355622	0.288109329604669	246	50	0.953888595310254	0.994512599736349
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.s__Kocuria_palustris	Hemoglobin	Hemoglobin	0.00907266082672265	0.279207726907925	246	60	0.974105457733314	0.995069162155855
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_aeria	UVspot	UVspot	0.0192176131122053	0.372346852198832	246	57	0.958886298771924	0.995069162155855
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_dentocariosa	Pore	Pore	0.00689381868237329	0.371999306989741	246	55	0.985230416909855	0.995069162155855
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_dentocariosa	Hemoglobin	Hemoglobin	0.0100989459900594	0.233638192072993	246	55	0.965559500866285	0.995069162155855
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantis	Melanin	Melanin	0.00824780535448593	0.172174127339807	246	52	0.961833965551252	0.995069162155855
